,Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
203,9453340,13975440.0,16495600.0,9656800.0,13611060.0,228.9749786376953,212.63062744140626,218.16917114257814,216.73273010253905,197.26126403808593,171.80280151367188,0
204,13975440,16495600.0,9656800.0,13611060.0,21088520.0,212.63062744140626,218.16917114257814,216.73273010253905,197.26126403808593,171.80280151367188,181.0270263671875,1
205,16495600,9656800.0,13611060.0,21088520.0,21538640.0,218.16917114257814,216.73273010253905,197.26126403808593,171.80280151367188,181.0270263671875,179.1141143798828,0
206,9656800,13611060.0,21088520.0,21538640.0,13160080.0,216.73273010253905,197.26126403808593,171.80280151367188,181.0270263671875,179.1141143798828,177.7067077636719,0
207,13611060,21088520.0,21538640.0,13160080.0,15774100.0,197.26126403808593,171.80280151367188,181.0270263671875,179.1141143798828,177.7067077636719,171.9749725341797,0
208,21088520,21538640.0,13160080.0,15774100.0,13389360.0,171.80280151367188,181.0270263671875,179.1141143798828,177.7067077636719,171.9749725341797,154.48848571777344,0
209,21538640,13160080.0,15774100.0,13389360.0,20391380.0,181.0270263671875,179.1141143798828,177.7067077636719,171.9749725341797,154.48848571777344,140.1111083984375,0
210,13160080,15774100.0,13389360.0,20391380.0,17481840.0,179.1141143798828,177.7067077636719,171.9749725341797,154.48848571777344,140.1111083984375,139.19219360351562,0
211,15774100,13389360.0,20391380.0,17481840.0,14169420.0,177.7067077636719,171.9749725341797,154.48848571777344,140.1111083984375,139.19219360351562,141.63963928222657,1
212,13389360,20391380.0,17481840.0,14169420.0,12506080.0,171.9749725341797,154.48848571777344,140.1111083984375,139.19219360351562,141.63963928222657,154.2982971191406,1
213,20391380,17481840.0,14169420.0,12506080.0,12294100.0,154.48848571777344,140.1111083984375,139.19219360351562,141.63963928222657,154.2982971191406,155.96395874023438,1
214,17481840,14169420.0,12506080.0,12294100.0,10846280.0,140.1111083984375,139.19219360351562,141.63963928222657,154.2982971191406,155.96395874023438,150.33634033203126,0
215,14169420,12506080.0,12294100.0,10846280.0,6075340.0,139.19219360351562,141.63963928222657,154.2982971191406,155.96395874023438,150.33634033203126,161.47047119140626,1
216,12506080,12294100.0,10846280.0,6075340.0,8913440.0,141.63963928222657,154.2982971191406,155.96395874023438,150.33634033203126,161.47047119140626,156.9809783935547,0
