,t-1,t
5523,8.7287,8.9117
5524,8.9117,8.7465
5525,8.7465,8.6071
5526,8.6071,8.2957
5527,8.2957,8.1434
5528,8.1434,8.2049
5529,8.2049,8.1511
5530,8.1511,8.1883
5531,8.1883,8.5098
5532,8.5098,8.7056
5533,8.7056,8.6556
5534,8.6556,8.6964
5535,8.6964,8.5238
5536,8.5238,8.6595
5537,8.6595,8.6199
5538,8.6199,8.6839
5539,8.6839,8.8042
5540,8.8042,8.5776
5541,8.5776,8.5136
5542,8.5136,8.5751
5543,8.5751,8.6892
5544,8.6892,8.7571
5545,8.7571,9.1538
5546,9.1538,8.9683
5547,8.9683,9.3225
5548,9.3225,9.2859
5549,9.2859,9.2839
5550,9.2839,9.3004
5551,9.3004,9.502
5552,9.502,9.4989
5553,9.4989,9.4899
5554,9.4899,9.4637
5555,9.4637,9.4488
5556,9.4488,9.638
5557,9.638,9.558
5558,9.558,9.3489
5559,9.3489,9.701
5560,9.701,9.938
5561,9.938,9.783
5562,9.783,9.862
5563,9.862,9.858
5564,9.858,9.586
5565,9.586,9.4889
5566,9.4889,9.655
5567,9.655,9.582
5568,9.582,9.504
5569,9.504,9.556
5570,9.556,9.4537
5571,9.4537,9.3772
5572,9.3772,9.638
5573,9.638,9.607
5574,9.607,9.657
5575,9.657,9.513
5576,9.513,9.543
5577,9.543,10.117
5578,10.117,10.238
5579,10.238,10.433
5580,10.433,10.38
5581,10.38,10.46
5582,10.46,10.525
5583,10.525,10.297
5584,10.297,10.298
5585,10.298,10.384
5586,10.384,10.14
5587,10.14,10.115
5588,10.115,10.025
5589,10.025,10.209
5590,10.209,10.31
5591,10.31,10.559
5592,10.559,10.674
5593,10.674,10.644
5594,10.644,10.802
5595,10.802,10.886
5596,10.886,10.764
5597,10.764,10.963
5598,10.963,10.993
5599,10.993,11.074
5600,11.074,11.345
5601,11.345,11.564
5602,11.564,11.736
5603,11.736,11.466
5604,11.466,11.757
5605,11.757,11.757
5606,11.757,11.74
5607,11.74,11.693
5608,11.693,11.669
5609,11.669,11.687
5610,11.687,11.505
5611,11.505,11.146
5612,11.146,11.302
5613,11.302,11.364
5614,11.364,11.031
5615,11.031,11.405
5616,11.405,11.338
5617,11.338,11.235
5618,11.235,10.946
5619,10.946,11.053
5620,11.053,10.854
5621,10.854,10.617
5622,10.617,10.526
5623,10.526,10.439
5624,10.439,10.44
5625,10.44,10.357
5626,10.357,10.864
5627,10.864,10.731
5628,10.731,10.969
5629,10.969,10.893
5630,10.893,10.946
5631,10.946,11.854
5632,11.854,12.42
5633,12.42,12.267
5634,12.267,12.117
5635,12.117,12.433
5636,12.433,12.161
5637,12.161,11.407
5638,11.407,11.331
5639,11.331,11.116
5640,11.116,10.974
5641,10.974,11.103
5642,11.103,11.045
5643,11.045,10.935
5644,10.935,11.006
5645,11.006,10.956
5646,10.956,10.978
5647,10.978,10.852
5648,10.852,10.852
5649,10.852,10.75
5650,10.75,10.777
5651,10.777,11.032
5652,11.032,11.036
5653,11.036,10.664
5654,10.664,10.87
5655,10.87,10.846
5656,10.846,10.924
5657,10.924,10.912
5658,10.912,10.863
5659,10.863,11.0
5660,11.0,11.424
5661,11.424,11.463
5662,11.463,11.407
5663,11.407,11.352
5664,11.352,10.748
5665,10.748,10.834
5666,10.834,11.149
5667,11.149,10.938
5668,10.938,11.053
5669,11.053,11.293
5670,11.293,11.235
5671,11.235,11.271
5672,11.271,11.267
5673,11.267,11.509
5674,11.509,11.32
5675,11.32,11.526
5676,11.526,11.47
5677,11.47,11.473
5678,11.473,11.67
5679,11.67,11.715
5680,11.715,12.022
5681,12.022,12.033
5682,12.033,11.977
5683,11.977,12.274
5684,12.274,12.223
5685,12.223,11.94
5686,11.94,12.006
5687,12.006,11.899
5688,11.899,11.993
5689,11.993,12.102
5690,12.102,12.072
5691,12.072,12.125
5692,12.125,11.993
5693,11.993,12.069
5694,12.069,11.857
5695,11.857,11.806
5696,11.806,11.555
5697,11.555,11.708
5698,11.708,11.57
5699,11.57,11.577
5700,11.577,11.559
5701,11.559,11.651
5702,11.651,11.975
5703,11.975,11.94
5704,11.94,12.209
5705,12.209,12.657
5706,12.657,12.796
5707,12.796,12.78
5708,12.78,12.739
5709,12.739,12.858
5710,12.858,12.859
5711,12.859,12.91
5712,12.91,13.309
5713,13.309,13.455
5714,13.455,13.686
5715,13.686,13.747
5716,13.747,13.926
5717,13.926,14.007
5718,14.007,13.77
5719,13.77,13.747
5720,13.747,14.017
5721,14.017,14.087
5722,14.087,14.337
5723,14.337,14.54
5724,14.54,14.459
5725,14.459,14.175
5726,14.175,14.549
5727,14.549,14.644
5728,14.644,15.211
5729,15.211,15.519
5730,15.519,15.162
5731,15.162,15.538
5732,15.538,15.71
5733,15.71,15.833
5734,15.833,15.886
5735,15.886,15.944
5736,15.944,15.392
5737,15.392,15.417
5738,15.417,15.048
5739,15.048,15.208
5740,15.208,15.431
5741,15.431,16.017
5742,16.017,15.836
5743,15.836,15.568
5744,15.568,15.866
5745,15.866,15.752
5746,15.752,15.666
5747,15.666,15.322
5748,15.322,15.61
5749,15.61,15.439
5750,15.439,15.628
5751,15.628,15.529
5752,15.529,16.285
5753,16.285,16.999
5754,16.999,16.943
5755,16.943,16.692
5756,16.692,16.95
5757,16.95,16.955
5758,16.955,17.167
5759,17.167,17.639
5760,17.639,17.684
5761,17.684,17.788
5762,17.788,17.686
5763,17.686,17.927
5764,17.927,18.409
5765,18.409,18.401
5766,18.401,17.271
5767,17.271,17.578
5768,17.578,18.696
5769,18.696,18.421
5770,18.421,18.112
5771,18.112,16.873
5772,16.873,17.288
5773,17.288,17.477
5774,17.477,16.884
5775,16.884,17.323
5776,17.323,17.291
5777,17.291,17.16
5778,17.16,16.188
5779,16.188,16.006
5780,16.006,16.366
5781,16.366,15.882
5782,15.882,15.355
5783,15.355,14.989
5784,14.989,15.63
5785,15.63,15.649
5786,15.649,16.336
5787,16.336,16.969
5788,16.969,16.784
5789,16.784,17.328
5790,17.328,16.936
5791,16.936,16.24
5792,16.24,17.17
5793,17.17,17.447
5794,17.447,17.732
5795,17.732,18.462
5796,18.462,17.514
5797,17.514,17.29
5798,17.29,16.875
5799,16.875,17.507
5800,17.507,17.353
5801,17.353,17.525
5802,17.525,17.571
5803,17.571,17.776
5804,17.776,17.723
5805,17.723,18.048
5806,18.048,18.025
5807,18.025,17.967
5808,17.967,18.461
5809,18.461,18.99
5810,18.99,19.615
5811,19.615,19.565
5812,19.565,19.787
5813,19.787,19.653
5814,19.653,20.02
5815,20.02,20.292
5816,20.292,20.223
5817,20.223,20.008
5818,20.008,20.675
5819,20.675,21.504
5820,21.504,21.497
5821,21.497,21.358
5822,21.358,20.776
5823,20.776,21.419
5824,21.419,21.382
5825,21.382,21.715
5826,21.715,22.125
5827,22.125,22.218
5828,22.218,21.824
5829,21.824,22.33
5830,22.33,23.84
5831,23.84,23.812
5832,23.812,23.407
5833,23.407,23.653
5834,23.653,23.703
5835,23.703,23.949
5836,23.949,24.327
5837,24.327,24.003
5838,24.003,24.059
5839,24.059,23.843
5840,23.843,24.56
5841,24.56,23.857
5842,23.857,22.469
5843,22.469,21.179
5844,21.179,19.691
5845,19.691,21.765
5846,21.765,21.274
5847,21.274,21.04
5848,21.04,21.309
5849,21.309,20.996
5850,20.996,21.623
5851,21.623,21.572
5852,21.572,21.967
5853,21.967,22.097
5854,22.097,22.387
5855,22.387,23.08
5856,23.08,23.6
5857,23.6,23.335
5858,23.335,22.908
5859,22.908,23.027
5860,23.027,23.755
5861,23.755,24.327
5862,24.327,24.883
5863,24.883,24.873
5864,24.873,24.145
5865,24.145,24.441
5866,24.441,24.565
5867,24.565,24.381
5868,24.381,23.615
5869,23.615,23.433
5870,23.433,23.451
5871,23.451,23.974
5872,23.974,24.833
5873,24.833,25.459
5874,25.459,25.478
5875,25.478,25.429
5876,25.429,25.591
5877,25.591,25.368
5878,25.368,24.951
5879,24.951,24.964
5880,24.964,23.057
5881,23.057,22.748
5882,22.748,21.932
5883,21.932,22.973
5884,22.973,22.796
5885,22.796,22.116
5886,22.116,22.898
5887,22.898,21.648
5888,21.648,20.443
5889,20.443,20.604
5890,20.604,20.664
5891,20.664,19.93
5892,19.93,17.81
5893,17.81,17.366
5894,17.366,16.65
5895,16.65,16.65
5896,16.65,16.845
5897,16.845,16.928
5898,16.928,17.337
5899,17.337,17.129
5900,17.129,16.86
5901,16.86,16.565
5902,16.565,15.623
5903,15.623,15.526
5904,15.526,16.07
5905,16.07,16.577
5906,16.577,15.991
5907,15.991,16.57
5908,16.57,16.322
5909,16.322,15.962
5910,15.962,15.644
5911,15.644,15.856
5912,15.856,15.567
5913,15.567,15.296
5914,15.296,15.335
5915,15.335,15.258
5916,15.258,15.748
5917,15.748,16.636
5918,16.636,16.009
5919,16.009,15.591
5920,15.591,15.961
5921,15.961,15.942
5922,15.942,15.484
5923,15.484,15.653
5924,15.653,15.328
5925,15.328,16.308
5926,16.308,16.14
5927,16.14,16.385
5928,16.385,16.213
5929,16.213,16.23
5930,16.23,17.009
5931,17.009,16.605
5932,16.605,17.066
5933,17.066,17.872
5934,17.872,18.055
5935,18.055,18.579
5936,18.579,17.958
5937,17.958,18.315
5938,18.315,18.377
5939,18.377,19.148
5940,19.148,18.887
5941,18.887,19.415
5942,19.415,19.603
5943,19.603,19.964
5944,19.964,19.574
5945,19.574,19.394
5946,19.394,19.792
5947,19.792,18.843
5948,18.843,18.924
5949,18.924,19.003
5950,19.003,19.682
5951,19.682,19.786
5952,19.786,20.623
5953,20.623,21.534
5954,21.534,20.515
5955,20.515,20.86
5956,20.86,21.636
5957,21.636,21.736
5958,21.736,22.057
5959,22.057,22.418
5960,22.418,22.275
5961,22.275,23.051
5962,23.051,23.173
5963,23.173,23.656
5964,23.656,23.905
5965,23.905,23.609
5966,23.609,23.699
5967,23.699,23.491
5968,23.491,24.097
5969,24.097,24.329
5970,24.329,23.853
5971,23.853,24.298
5972,24.298,24.028
5973,24.028,23.51
5974,23.51,23.807
5975,23.807,22.819
5976,22.819,22.673
5977,22.673,23.202
5978,23.202,23.875
5979,23.875,23.95
5980,23.95,23.908
5981,23.908,24.171
5982,24.171,23.831
5983,23.831,23.738
5984,23.738,23.717
5985,23.717,24.258
5986,24.258,23.774
5987,23.774,23.257
5988,23.257,23.774
5989,23.774,23.156
5990,23.156,22.189
5991,22.189,22.074
5992,22.074,22.647
5993,22.647,23.233
5994,23.233,22.894
5995,22.894,23.167
5996,23.167,22.446
5997,22.446,22.174
5998,22.174,22.187
5999,22.187,22.716
6000,22.716,21.546
6001,21.546,21.78
6002,21.78,21.444
6003,21.444,22.37
6004,22.37,21.537
6005,21.537,21.785
6006,21.785,22.432
6007,22.432,22.993
6008,22.993,22.315
6009,22.315,22.621
6010,22.621,22.103
6011,22.103,22.268
6012,22.268,21.723
6013,21.723,22.133
6014,22.133,22.002
6015,22.002,21.148
6016,21.148,21.295
6017,21.295,20.749
6018,20.749,21.29
6019,21.29,20.366
6020,20.366,20.761
6021,20.761,19.773
6022,19.773,20.117
6023,20.117,20.473
6024,20.473,20.356
6025,20.356,20.062
6026,20.062,19.622
6027,19.622,20.572
6028,20.572,21.028
6029,21.028,20.948
6030,20.948,21.711
6031,21.711,22.227
6032,22.227,22.633
6033,22.633,22.962
6034,22.962,22.963
6035,22.963,22.504
6036,22.504,22.461
6037,22.461,22.222
6038,22.222,22.517
6039,22.517,22.321
6040,22.321,22.641
6041,22.641,22.098
6042,22.098,22.236
6043,22.236,22.369
6044,22.369,22.249
6045,22.249,21.708
6046,21.708,21.282
6047,21.282,21.379
6048,21.379,20.646
6049,20.646,20.513
6050,20.513,20.223
6051,20.223,19.424
6052,19.424,19.415
6053,19.415,19.549
6054,19.549,19.073
6055,19.073,17.974
6056,17.974,17.914
6057,17.914,16.369
6058,16.369,17.172
6059,17.172,18.046
6060,18.046,16.781
6061,16.781,16.243
6062,16.243,16.484
6063,16.484,16.897
6064,16.897,16.422
6065,16.422,13.48
6066,13.48,14.553
6067,14.553,13.976
6068,13.976,12.818
6069,12.818,12.428
6070,12.428,12.568
6071,12.568,11.419
6072,11.419,11.499
6073,11.499,11.363
6074,11.363,12.396
6075,12.396,14.118
6076,14.118,13.33
6077,13.33,12.547
6078,12.547,13.049
6079,13.049,12.473
6080,12.473,12.605
6081,12.605,11.717
6082,11.717,12.403
6083,12.403,12.579
6084,12.579,12.344
6085,12.344,11.793
6086,11.793,12.794
6087,12.794,13.387
6088,13.387,14.222
6089,14.222,13.78
6090,13.78,13.698
6091,13.698,14.215
6092,14.215,13.228
6093,13.228,12.691
6094,12.691,12.58
6095,12.58,12.278
6096,12.278,12.137
6097,12.137,11.541
6098,11.541,12.352
6099,12.352,11.555
6100,11.555,11.287
6101,11.287,11.514
6102,11.514,11.05
6103,11.05,10.307
6104,10.307,10.576
6105,10.576,11.903
6106,11.903,11.628
6107,11.628,12.167
6108,12.167,11.867
6109,11.867,11.389
6110,11.389,11.841
6111,11.841,12.281
6112,12.281,11.706
6113,11.706,12.037
6114,12.037,12.77
6115,12.77,12.814
6116,12.814,12.576
6117,12.576,12.167
6118,12.167,12.584
6119,12.584,12.135
6120,12.135,12.221
6121,12.221,11.419
6122,11.419,11.453
6123,11.453,11.526
6124,11.526,10.979
6125,10.979,11.062
6126,11.062,10.892
6127,10.892,10.988
6128,10.988,11.091
6129,11.091,11.05
6130,11.05,10.931
6131,10.931,11.622
6132,11.622,12.112
6133,12.112,11.912
6134,11.912,11.656
6135,11.656,11.871
6136,11.871,11.598
6137,11.598,11.353
6138,11.353,11.233
6139,11.233,10.928
6140,10.928,10.679
6141,10.679,10.543
6142,10.543,10.014
6143,10.014,10.608
6144,10.608,11.314
6145,11.314,11.314
6146,11.314,11.479
6147,11.479,11.619
6148,11.619,12.063
6149,12.063,11.91
6150,11.91,11.543
6151,11.543,11.719
6152,11.719,11.907
6153,11.907,11.98
6154,11.98,12.355
6155,12.355,12.77
6156,12.77,13.127
6157,13.127,12.53
6158,12.53,12.397
6159,12.397,12.713
6160,12.713,12.699
6161,12.699,12.106
6162,12.106,12.085
6163,12.085,11.606
6164,11.606,11.679
6165,11.679,11.134
6166,11.134,11.556
6167,11.556,11.674
6168,11.674,11.422
6169,11.422,11.438
6170,11.438,11.264
6171,11.264,11.315
6172,11.315,11.676
6173,11.676,11.377
6174,11.377,10.924
6175,10.924,10.642
6176,10.642,11.349
6177,11.349,11.868
6178,11.868,12.34
6179,12.34,12.285
6180,12.285,12.219
6181,12.219,12.762
6182,12.762,13.0
6183,13.0,13.014
6184,13.014,13.01
6185,13.01,13.79
6186,13.79,13.638
6187,13.638,13.637
6188,13.637,14.069
6189,14.069,13.682
6190,13.682,13.379
6191,13.379,13.463
6192,13.463,13.918
6193,13.918,14.435
6194,14.435,14.854
6195,14.854,15.169
6196,15.169,14.728
6197,14.728,14.896
6198,14.896,15.312
6199,15.312,15.397
6200,15.397,15.151
6201,15.151,15.065
6202,15.065,15.554
6203,15.554,15.807
6204,15.807,15.431
6205,15.431,15.596
6206,15.596,15.562
6207,15.562,16.059
6208,16.059,15.866
6209,15.866,15.974
6210,15.974,15.866
6211,15.866,16.024
6212,16.024,16.112
6213,16.112,16.295
6214,16.295,16.913
6215,16.913,16.993
6216,16.993,16.967
6217,16.967,16.529
6218,16.529,16.544
6219,16.544,16.592
6220,16.592,15.935
6221,15.935,15.301
6222,15.301,15.746
6223,15.746,15.676
6224,15.676,16.219
6225,16.219,16.322
6226,16.322,16.118
6227,16.118,15.903
6228,15.903,15.687
6229,15.687,16.748
6230,16.748,17.037
6231,17.037,17.297
6232,17.297,17.391
6233,17.391,17.848
6234,17.848,17.866
6235,17.866,18.051
6236,18.051,18.407
6237,18.407,18.526
6238,18.526,18.421
6239,18.421,18.28
6240,18.28,17.958
6241,17.958,17.922
6242,17.922,17.54
6243,17.54,17.428
6244,17.428,17.459
6245,17.459,17.363
6246,17.363,17.4
6247,17.4,17.865
6248,17.865,17.592
6249,17.592,17.16
6250,17.16,17.443
6251,17.443,17.911
6252,17.911,18.241
6253,18.241,18.179
6254,18.179,18.24
6255,18.24,18.292
6256,18.292,17.93
6257,17.93,17.749
6258,17.749,17.342
6259,17.342,17.573
6260,17.573,17.461
6261,17.461,17.737
6262,17.737,18.228
6263,18.228,18.219
6264,18.219,18.81
6265,18.81,18.89
6266,18.89,19.433
6267,19.433,19.584
6268,19.584,19.402
6269,19.402,20.072
6270,20.072,20.211
6271,20.211,20.489
6272,20.489,20.503
6273,20.503,20.489
6274,20.489,20.493
6275,20.493,20.849
6276,20.849,20.924
6277,20.924,21.314
6278,21.314,21.201
6279,21.201,21.144
6280,21.144,20.991
6281,20.991,21.195
6282,21.195,21.092
6283,21.092,20.852
6284,20.852,21.171
6285,21.171,21.566
6286,21.566,21.357
6287,21.357,20.436
6288,20.436,21.002
6289,21.002,21.078
6290,21.078,21.3
6291,21.3,21.674
6292,21.674,21.651
6293,21.651,21.695
6294,21.695,21.441
6295,21.441,21.702
6296,21.702,21.776
6297,21.776,21.542
6298,21.542,21.169
6299,21.169,21.152
6300,21.152,21.326
6301,21.326,21.809
6302,21.809,22.146
6303,22.146,21.919
6304,21.919,22.1
6305,22.1,22.046
6306,22.046,22.246
6307,22.246,22.432
6308,22.432,23.289
6309,23.289,23.634
6310,23.634,23.693
6311,23.693,23.567
6312,23.567,23.625
6313,23.625,23.755
6314,23.755,23.54
6315,23.54,23.357
6316,23.357,23.839
6317,23.839,23.74
6318,23.74,23.736
6319,23.736,23.161
6320,23.161,23.679
6321,23.679,23.822
6322,23.822,24.335
6323,24.335,24.362
6324,24.362,24.238
6325,24.238,24.392
6326,24.392,24.436
6327,24.436,24.336
6328,24.336,24.497
6329,24.497,24.403
6330,24.403,24.083
6331,24.083,24.314
6332,24.314,25.453
6333,25.453,26.244
6334,26.244,26.28
6335,26.28,26.117
6336,26.117,25.931
6337,25.931,25.275
6338,25.275,24.639
6339,24.639,25.145
6340,25.145,24.14
6341,24.14,24.244
6342,24.244,24.171
6343,24.171,24.436
6344,24.436,24.849
6345,24.849,24.887
6346,24.887,25.797
6347,25.797,25.994
6348,25.994,26.026
6349,26.026,25.867
6350,25.867,26.181
6351,26.181,26.462
6352,26.462,26.509
6353,26.509,26.374
6354,26.374,25.677
6355,25.677,25.601
6356,25.601,26.364
6357,26.364,26.18
6358,26.18,26.149
6359,26.149,25.688
6360,25.688,25.6
6361,25.6,25.224
6362,25.224,25.129
6363,25.129,25.164
6364,25.164,24.756
6365,24.756,24.197
6366,24.197,24.316
6367,24.316,25.331
6368,25.331,25.156
6369,25.156,24.928
6370,24.928,25.225
6371,25.225,24.867
6372,24.867,24.976
6373,24.976,24.57
6374,24.57,25.028
6375,25.028,25.387
6376,25.387,25.659
6377,25.659,25.881
6378,25.881,26.771
6379,26.771,27.099
6380,27.099,26.779
6381,26.779,27.103
6382,27.103,26.988
6383,26.988,27.406
6384,27.406,27.454
6385,27.454,27.017
6386,27.017,26.968
6387,26.968,27.147
6388,27.147,26.907
6389,26.907,26.601
6390,26.601,26.978
6391,26.978,26.819
6392,26.819,26.37
6393,26.37,27.539
6394,27.539,27.114
6395,27.114,26.645
6396,26.645,25.323
6397,25.323,26.006
6398,26.006,26.371
6399,26.371,26.62
6400,26.62,25.521
6401,25.521,24.595
6402,24.595,24.937
6403,24.937,25.081
6404,25.081,25.513
6405,25.513,24.594
6406,24.594,25.032
6407,25.032,24.86
6408,24.86,25.125
6409,25.125,24.989
6410,24.989,25.441
6411,25.441,25.661
6412,25.661,26.048
6413,26.048,25.939
6414,25.939,25.988
6415,25.988,25.827
6416,25.827,25.666
6417,25.666,25.237
6418,25.237,25.698
6419,25.698,25.868
6420,25.868,26.203
6421,26.203,26.765
6422,26.765,26.748
6423,26.748,26.808
6424,26.808,26.985
6425,26.985,28.039
6426,28.039,28.055
6427,28.055,28.559
6428,28.559,28.794
6429,28.794,28.878
6430,28.878,29.019
6431,29.019,28.666
6432,28.666,28.742
6433,28.742,28.7
6434,28.7,28.769
6435,28.769,28.463
6436,28.463,28.783
6437,28.783,29.244
6438,29.244,29.371
6439,29.371,29.027
6440,29.027,29.57
6441,29.57,29.759
6442,29.759,30.204
6443,30.204,30.094
6444,30.094,30.219
6445,30.219,30.543
6446,30.543,30.674
6447,30.674,30.812
6448,30.812,30.729
6449,30.729,30.963
6450,30.963,31.027
6451,31.027,31.046
6452,31.046,31.464
6453,31.464,31.876
6454,31.876,31.681
6455,31.681,31.64
6456,31.64,31.324
6457,31.324,33.196
6458,33.196,34.126
6459,34.126,34.682
6460,34.682,34.514
6461,34.514,33.557
6462,33.557,33.502
6463,33.502,34.401
6464,34.401,33.437
6465,33.437,34.109
6466,34.109,33.126
6467,33.126,32.783
6468,32.783,31.537
6469,31.537,30.206
6470,30.206,32.525
6471,32.525,32.853
6472,32.853,33.564
6473,33.564,33.085
6474,33.085,32.503
6475,32.503,32.555
6476,32.555,32.318
6477,32.318,31.804
6478,31.804,30.448
6479,30.448,31.032
6480,31.032,31.599
6481,31.599,31.402
6482,31.402,31.263
6483,31.263,32.444
6484,32.444,32.896
6485,32.896,33.402
6486,33.402,33.803
6487,33.803,33.697
6488,33.697,32.779
6489,32.779,32.133
6490,32.133,31.927
6491,31.927,31.144
6492,31.144,32.083
6493,32.083,32.466
6494,32.466,32.562
6495,32.562,33.256
6496,33.256,34.223
6497,34.223,34.816
6498,34.816,35.098
6499,35.098,34.6
6500,34.6,35.069
6501,35.069,34.7
6502,34.7,34.447
6503,34.447,34.155
6504,34.155,34.36
6505,34.36,32.806
6506,32.806,32.212
6507,32.212,31.823
6508,31.823,31.623
6509,31.623,31.842
6510,31.842,33.125
6511,33.125,33.052
6512,33.052,33.247
6513,33.247,32.95
6514,32.95,32.248
6515,32.248,32.365
6516,32.365,32.2
6517,32.2,32.004
6518,32.004,31.449
6519,31.449,32.26
6520,32.26,32.556
6521,32.556,33.171
6522,33.171,33.288
6523,33.288,33.204
6524,33.204,33.82
6525,33.82,33.419
6526,33.419,33.055
6527,33.055,32.944
6528,32.944,33.532
6529,33.532,33.544
6530,33.544,33.677
6531,33.677,33.513
6532,33.513,33.307
6533,33.307,33.52
6534,33.52,33.221
6535,33.221,32.04
6536,32.04,32.246
6537,32.246,31.9
6538,31.9,31.714
6539,31.714,32.267
6540,32.267,32.408
6541,32.408,32.001
6542,32.001,31.969
6543,31.969,31.478
6544,31.478,30.726
6545,30.726,31.106
6546,31.106,30.772
6547,30.772,30.943
6548,30.943,31.056
6549,31.056,31.132
6550,31.132,32.059
6551,32.059,32.293
6552,32.293,33.139
6553,33.139,33.016
6554,33.016,33.67
6555,33.67,33.689
6556,33.689,33.732
6557,33.732,34.198
6558,34.198,34.329
6559,34.329,34.605
6560,34.605,35.419
6561,35.419,35.263
6562,35.263,36.272
6563,36.272,36.341
6564,36.341,36.85
6565,36.85,37.0
6566,37.0,37.434
6567,37.434,37.286
6568,37.286,36.736
6569,36.736,36.802
6570,36.802,36.338
6571,36.338,36.18
6572,36.18,35.685
6573,35.685,37.003
6574,37.003,37.035
6575,37.035,37.039
6576,37.039,37.661
6577,37.661,37.825
6578,37.825,38.231
6579,38.231,38.437
6580,38.437,38.716
6581,38.716,40.306
6582,40.306,40.725
6583,40.725,39.635
6584,39.635,39.767
6585,39.767,39.639
6586,39.639,39.375
6587,39.375,39.551
6588,39.551,39.45
6589,39.45,39.421
6590,39.421,39.09
6591,39.09,38.544
6592,38.544,38.953
6593,38.953,39.617
6594,39.617,40.058
6595,40.058,40.758
6596,40.758,40.611
6597,40.611,40.802
6598,40.802,40.477
6599,40.477,40.729
6600,40.729,40.551
6601,40.551,39.447
6602,39.447,39.319
6603,39.319,38.622
6604,38.622,38.483
6605,38.483,39.498
6606,39.498,39.28
6607,39.28,40.131
6608,40.131,39.537
6609,39.537,40.314
6610,40.314,40.339
6611,40.339,40.577
6612,40.577,39.848
6613,39.848,40.519
6614,40.519,40.743
6615,40.743,40.653
6616,40.653,40.998
6617,40.998,40.752
6618,40.752,41.111
6619,41.111,40.948
6620,40.948,41.05
6621,41.05,41.193
6622,41.193,41.017
6623,41.017,41.026
6624,41.026,41.139
6625,41.139,41.057
6626,41.057,41.263
6627,41.263,41.517
6628,41.517,41.641
6629,41.641,41.442
6630,41.442,41.581
6631,41.581,41.68
6632,41.68,41.657
6633,41.657,41.45
6634,41.45,41.307
6635,41.307,42.204
6636,42.204,42.426
6637,42.426,42.772
6638,42.772,42.739
6639,42.739,43.045
6640,43.045,43.855
6641,43.855,43.752
6642,43.752,44.108
6643,44.108,44.267
6644,44.267,44.627
6645,44.627,43.624
6646,43.624,43.394
6647,43.394,42.605
6648,42.605,41.84
6649,41.84,43.216
6650,43.216,43.722
6651,43.722,44.032
6652,44.032,43.953
6653,43.953,43.042
6654,43.042,43.455
6655,43.455,44.187
6656,44.187,44.093
6657,44.093,43.982
6658,43.982,44.373
6659,44.373,45.062
6660,45.062,45.487
6661,45.487,45.867
6662,45.867,45.402
6663,45.402,45.7
6664,45.7,45.997
6665,45.997,46.09
6666,46.09,46.502
6667,46.502,45.884
6668,45.884,44.893
6669,44.893,43.363
6670,43.363,43.877
6671,43.877,43.91
6672,43.91,44.586
6673,44.586,45.232
6674,45.232,44.734
6675,44.734,45.093
6676,45.093,46.046
6677,46.046,46.103
6678,46.103,45.509
6679,45.509,45.559
6680,45.559,45.139
6681,45.139,44.394
6682,44.394,45.078
6683,45.078,45.278
6684,45.278,44.235
6685,44.235,42.261
6686,42.261,42.854
6687,42.854,42.346
6688,42.346,43.452
6689,43.452,43.696
6690,43.696,43.436
6691,43.436,44.179
6692,44.179,45.019
6693,45.019,44.877
6694,44.877,44.945
6695,44.945,44.646
6696,44.646,44.631
6697,44.631,44.126
6698,44.126,43.695
6699,43.695,43.401
6700,43.401,43.291
6701,43.291,43.294
6702,43.294,42.908
6703,42.908,42.364
6704,42.364,42.568
6705,42.568,43.046
6706,43.046,42.57
6707,42.57,41.936
6708,41.936,42.498
6709,42.498,43.267
6710,43.267,43.849
6711,43.849,44.911
6712,44.911,45.208
6713,45.208,44.875
6714,44.875,44.842
6715,44.842,44.405
6716,44.405,44.84
6717,44.84,44.347
6718,44.347,44.59
6719,44.59,44.766
6720,44.766,44.405
6721,44.405,44.392
6722,44.392,44.515
6723,44.515,44.752
6724,44.752,44.466
6725,44.466,44.382
6726,44.382,43.605
6727,43.605,42.682
6728,42.682,43.048
6729,43.048,43.524
6730,43.524,43.609
6731,43.609,42.928
6732,42.928,42.824
6733,42.824,42.541
6734,42.541,43.127
6735,43.127,42.902
6736,42.902,43.21
6737,43.21,44.545
6738,44.545,44.246
6739,44.246,44.325
6740,44.325,43.982
6741,43.982,43.291
6742,43.291,42.521
6743,42.521,42.546
6744,42.546,42.452
6745,42.452,41.735
6746,41.735,41.827
6747,41.827,42.573
6748,42.573,41.843
6749,41.843,41.641
6750,41.641,41.013
6751,41.013,40.381
6752,40.381,41.658
6753,41.658,41.312
6754,41.312,42.418
6755,42.418,41.793
6756,41.793,42.521
6757,42.521,42.934
6758,42.934,42.776
6759,42.776,42.985
6760,42.985,43.96
6761,43.96,44.749
6762,44.749,45.046
6763,45.046,45.744
6764,45.744,46.064
6765,46.064,45.334
6766,45.334,45.302
6767,45.302,45.848
6768,45.848,45.815
6769,45.815,46.73
6770,46.73,47.868
6771,47.868,48.259
6772,48.259,49.548
6773,49.548,49.598
6774,49.598,50.367
6775,50.367,51.034
6776,51.034,51.659
6777,51.659,50.276
6778,50.276,50.176
6779,50.176,50.006
6780,50.006,50.808
6781,50.808,49.805
6782,49.805,50.273
6783,50.273,48.328
6784,48.328,47.846
6785,47.846,45.232
6786,45.232,47.897
6787,47.897,46.575
