,t-5,t-4,t-3,t-2,t-1,t
603,26983092.068800002,32316160.117792,37227076.146416,33644919.31944,33264105.615552,0.73712
604,32316160.117792,37227076.146416,33644919.31944,33264105.615552,44230697.192127995,0.71628
605,37227076.146416,33644919.31944,33264105.615552,44230697.192127995,19314558.389856,0.74046
606,33644919.31944,33264105.615552,44230697.192127995,19314558.389856,52149454.381668,0.7540199999999999
607,33264105.615552,44230697.192127995,19314558.389856,52149454.381668,32330887.354871996,0.82696
608,44230697.192127995,19314558.389856,52149454.381668,32330887.354871996,109628782.091728,0.7973600000000001
609,19314558.389856,52149454.381668,32330887.354871996,109628782.091728,32168892.455776002,0.7544600000000001
610,52149454.381668,32330887.354871996,109628782.091728,32168892.455776002,41333386.697428,0.81656
611,32330887.354871996,109628782.091728,32168892.455776002,41333386.697428,45247702.367344,0.81602
612,109628782.091728,32168892.455776002,41333386.697428,45247702.367344,22682041.816372,0.79626
613,32168892.455776002,41333386.697428,45247702.367344,22682041.816372,24646765.57038,0.78736
614,41333386.697428,45247702.367344,22682041.816372,24646765.57038,21880984.465536,0.8019400000000001
615,45247702.367344,22682041.816372,24646765.57038,21880984.465536,44574335.913752005,0.7570600000000001
616,22682041.816372,24646765.57038,21880984.465536,44574335.913752005,28417649.326532006,0.7337199999999999
617,24646765.57038,21880984.465536,44574335.913752005,28417649.326532006,56391680.77909599,0.71636
618,21880984.465536,44574335.913752005,28417649.326532006,56391680.77909599,36961083.47388,0.6134600000000001
619,44574335.913752005,28417649.326532006,56391680.77909599,36961083.47388,144487789.40957603,0.57136
620,28417649.326532006,56391680.77909599,36961083.47388,144487789.40957603,57203693.132992,0.5434399999999999
621,56391680.77909599,36961083.47388,144487789.40957603,57203693.132992,53909343.319376,0.5381800000000001
622,36961083.47388,144487789.40957603,57203693.132992,53909343.319376,28124807.819800004,0.514538
623,144487789.40957603,57203693.132992,53909343.319376,28124807.819800004,52083371.71704601,0.505142
624,57203693.132992,53909343.319376,28124807.819800004,52083371.71704601,32021575.735512,0.54396
625,53909343.319376,28124807.819800004,52083371.71704601,32021575.735512,35425270.215576,0.53782
626,28124807.819800004,52083371.71704601,32021575.735512,35425270.215576,20186391.098856,0.5281
627,52083371.71704601,32021575.735512,35425270.215576,20186391.098856,16730372.555960001,0.52554
628,32021575.735512,35425270.215576,20186391.098856,16730372.555960001,13026439.316016,0.5291
629,35425270.215576,20186391.098856,16730372.555960001,13026439.316016,31739919.79444,0.5443199999999999
630,20186391.098856,16730372.555960001,13026439.316016,31739919.79444,47543781.938687995,0.5883
631,16730372.555960001,13026439.316016,31739919.79444,47543781.938687995,79967572.05366,0.6066999999999999
632,13026439.316016,31739919.79444,47543781.938687995,79967572.05366,30138420.948879994,0.59622
633,31739919.79444,47543781.938687995,79967572.05366,30138420.948879994,23129979.162155997,0.5763
634,47543781.938687995,79967572.05366,30138420.948879994,23129979.162155997,12877322.993280001,0.5526199999999999
635,79967572.05366,30138420.948879994,23129979.162155997,12877322.993280001,16351374.703115998,0.54034
636,30138420.948879994,23129979.162155997,12877322.993280001,16351374.703115998,17093500.282080002,0.5621
637,23129979.162155997,12877322.993280001,16351374.703115998,17093500.282080002,21631096.89048,0.54192
638,12877322.993280001,16351374.703115998,17093500.282080002,21631096.89048,12185275.178687999,0.5409
639,16351374.703115998,17093500.282080002,21631096.89048,12185275.178687999,15076387.783800002,0.5341600000000001
640,17093500.282080002,21631096.89048,12185275.178687999,15076387.783800002,10068390.386560002,0.51195
641,21631096.89048,12185275.178687999,15076387.783800002,10068390.386560002,16825102.31193,0.505546
642,12185275.178687999,15076387.783800002,10068390.386560002,16825102.31193,16429573.331584401,0.474078
643,15076387.783800002,10068390.386560002,16825102.31193,16429573.331584401,26995175.706021603,0.432332
644,10068390.386560002,16825102.31193,16429573.331584401,26995175.706021603,28324050.6110896,0.47126199999999996
645,16825102.31193,16429573.331584401,26995175.706021603,28324050.6110896,57797088.8608828,0.53786
646,16429573.331584401,26995175.706021603,28324050.6110896,57797088.8608828,62890144.625875995,0.5194
647,26995175.706021603,28324050.6110896,57797088.8608828,62890144.625875995,19540444.63168,0.59912
648,28324050.6110896,57797088.8608828,62890144.625875995,19540444.63168,66114634.84008,0.82548
649,57797088.8608828,62890144.625875995,19540444.63168,66114634.84008,569061063.40104,0.75534
650,62890144.625875995,19540444.63168,66114634.84008,569061063.40104,101274242.3646,0.7526999999999999
651,19540444.63168,66114634.84008,569061063.40104,101274242.3646,49374423.52751999,0.71254
652,66114634.84008,569061063.40104,101274242.3646,49374423.52751999,34423535.473372,0.71038
653,569061063.40104,101274242.3646,49374423.52751999,34423535.473372,34372437.729212,0.70252
654,101274242.3646,49374423.52751999,34423535.473372,34372437.729212,25134990.986560002,0.70684
655,49374423.52751999,34423535.473372,34372437.729212,25134990.986560002,34987130.129792,0.68952
656,34423535.473372,34372437.729212,25134990.986560002,34987130.129792,33458732.802768,0.70052
657,34372437.729212,25134990.986560002,34987130.129792,33458732.802768,23797858.226184003,0.7277
658,25134990.986560002,34987130.129792,33458732.802768,23797858.226184003,64659455.016219996,0.627
659,34987130.129792,33458732.802768,23797858.226184003,64659455.016219996,77502843.8778,0.5553
660,33458732.802768,23797858.226184003,64659455.016219996,77502843.8778,44144796.60378,0.55834
661,23797858.226184003,64659455.016219996,77502843.8778,44144796.60378,35432573.760455996,0.5983
662,64659455.016219996,77502843.8778,44144796.60378,35432573.760455996,111842995.112,0.58398
663,77502843.8778,44144796.60378,35432573.760455996,111842995.112,26833687.001844,0.57096
664,44144796.60378,35432573.760455996,111842995.112,26833687.001844,20672678.263536002,0.529902
665,35432573.760455996,111842995.112,26833687.001844,20672678.263536002,31567895.4039444,0.48636
666,111842995.112,26833687.001844,20672678.263536002,31567895.4039444,28481760.740664,0.448982
667,26833687.001844,20672678.263536002,31567895.4039444,28481760.740664,24527536.2744472,0.424924
668,20672678.263536002,31567895.4039444,28481760.740664,24527536.2744472,24047571.0443448,0.45793599999999995
669,31567895.4039444,28481760.740664,24527536.2744472,24047571.0443448,61225641.49854079,0.5829
670,28481760.740664,24527536.2744472,24047571.0443448,61225641.49854079,163570833.47315997,0.61674
671,24527536.2744472,24047571.0443448,61225641.49854079,163570833.47315997,78201065.603748,0.6159399999999999
672,24047571.0443448,61225641.49854079,163570833.47315997,78201065.603748,34759555.01205199,0.5888
673,61225641.49854079,163570833.47315997,78201065.603748,34759555.01205199,51390278.88128,0.59958
674,163570833.47315997,78201065.603748,34759555.01205199,51390278.88128,51083134.35768,0.6279600000000001
675,78201065.603748,34759555.01205199,51390278.88128,51083134.35768,45559633.100496,0.67436
676,34759555.01205199,51390278.88128,51083134.35768,45559633.100496,89212634.214152,0.7523199999999999
677,51390278.88128,51083134.35768,45559633.100496,89212634.214152,111915567.82111998,0.77734
678,51083134.35768,45559633.100496,89212634.214152,111915567.82111998,166655473.237832,0.85854
679,45559633.100496,89212634.214152,111915567.82111998,166655473.237832,114934072.638432,0.8606
680,89212634.214152,111915567.82111998,166655473.237832,114934072.638432,88974227.74864002,0.87074
681,111915567.82111998,166655473.237832,114934072.638432,88974227.74864002,56485353.10184,0.8396000000000001
682,166655473.237832,114934072.638432,88974227.74864002,56485353.10184,59140126.65008,0.86524
683,114934072.638432,88974227.74864002,56485353.10184,59140126.65008,153559947.176016,0.90382
684,88974227.74864002,56485353.10184,59140126.65008,153559947.176016,111824742.30351199,0.8775000000000001
685,56485353.10184,59140126.65008,153559947.176016,111824742.30351199,60298980.5925,0.9425800000000001
686,59140126.65008,153559947.176016,111824742.30351199,60298980.5925,137975325.09194002,0.9733
687,153559947.176016,111824742.30351199,60298980.5925,137975325.09194002,90700562.6833,0.9338999999999998
688,111824742.30351199,60298980.5925,137975325.09194002,90700562.6833,54403144.25171999,0.8670199999999999
689,60298980.5925,137975325.09194002,90700562.6833,54403144.25171999,70787231.10197198,0.85258
690,137975325.09194002,90700562.6833,54403144.25171999,70787231.10197198,43920738.84252,0.8932
691,90700562.6833,54403144.25171999,70787231.10197198,43920738.84252,51591976.39288,0.8836999999999999
692,54403144.25171999,70787231.10197198,43920738.84252,51591976.39288,35048823.18826,0.89746
693,70787231.10197198,43920738.84252,51591976.39288,35048823.18826,47171253.620304,0.93926
694,43920738.84252,51591976.39288,35048823.18826,47171253.620304,61840926.677963994,1.02914
695,51591976.39288,35048823.18826,47171253.620304,61840926.677963994,158360841.374316,1.14308
696,35048823.18826,47171253.620304,61840926.677963994,158360841.374316,300824690.52088004,1.11828
697,47171253.620304,61840926.677963994,158360841.374316,300824690.52088004,84135063.034896,1.1200800000000002
698,61840926.677963994,158360841.374316,300824690.52088004,84135063.034896,94977478.853088,1.16184
699,158360841.374316,300824690.52088004,84135063.034896,94977478.853088,127872749.179632,1.28648
700,300824690.52088004,84135063.034896,94977478.853088,127872749.179632,302928965.704768,1.3339000000000003
701,84135063.034896,94977478.853088,127872749.179632,302928965.704768,216313213.79422006,1.1787
702,94977478.853088,127872749.179632,302928965.704768,216313213.79422006,250929282.89622,1.1374600000000001
703,127872749.179632,302928965.704768,216313213.79422006,250929282.89622,184107018.19688404,1.2066
704,302928965.704768,216313213.79422006,250929282.89622,184107018.19688404,128851618.98335998,1.17816
705,216313213.79422006,250929282.89622,184107018.19688404,128851618.98335998,91148467.865424,1.2432
706,250929282.89622,184107018.19688404,128851618.98335998,91148467.865424,118546310.42016001,1.1116199999999998
707,184107018.19688404,128851618.98335998,91148467.865424,118546310.42016001,121817044.88764799,1.11488
708,128851618.98335998,91148467.865424,118546310.42016001,121817044.88764799,211136342.533376,1.1799600000000001
709,91148467.865424,118546310.42016001,121817044.88764799,211136342.533376,302357971.1298,1.16584
710,118546310.42016001,121817044.88764799,211136342.533376,302357971.1298,137726964.010272,1.1899600000000001
711,121817044.88764799,211136342.533376,302357971.1298,137726964.010272,109523784.41050401,1.19512
712,211136342.533376,302357971.1298,137726964.010272,109523784.41050401,238449358.577216,1.11466
713,302357971.1298,137726964.010272,109523784.41050401,238449358.577216,182206210.19648802,1.14406
714,137726964.010272,109523784.41050401,238449358.577216,182206210.19648802,125908015.65773201,1.1032
715,109523784.41050401,238449358.577216,182206210.19648802,125908015.65773201,175160033.25408,1.0518399999999999
716,238449358.577216,182206210.19648802,125908015.65773201,175160033.25408,186977399.39014396,1.05416
717,182206210.19648802,125908015.65773201,175160033.25408,186977399.39014396,130633587.901008,1.16234
718,125908015.65773201,175160033.25408,186977399.39014396,130633587.901008,250598510.12196398,1.29326
719,175160033.25408,186977399.39014396,130633587.901008,250598510.12196398,131406063.86488001,1.38492
720,186977399.39014396,130633587.901008,250598510.12196398,131406063.86488001,449527693.35556793,1.41642
721,130633587.901008,250598510.12196398,131406063.86488001,449527693.35556793,407607994.695456,1.2705600000000001
722,250598510.12196398,131406063.86488001,449527693.35556793,407607994.695456,187416266.99798402,1.3034400000000002
723,131406063.86488001,449527693.35556793,407607994.695456,187416266.99798402,129619848.88195202,1.2248800000000002
724,449527693.35556793,407607994.695456,187416266.99798402,129619848.88195202,160900552.32908803,1.22344
725,407607994.695456,187416266.99798402,129619848.88195202,160900552.32908803,174631994.599696,1.19766
726,187416266.99798402,129619848.88195202,160900552.32908803,174631994.599696,118824540.792348,1.1368800000000001
727,129619848.88195202,160900552.32908803,174631994.599696,118824540.792348,146828133.400608,1.08396
728,160900552.32908803,174631994.599696,118824540.792348,146828133.400608,120860025.491088,1.0724
729,174631994.599696,118824540.792348,146828133.400608,120860025.491088,122221331.26952,1.09622
730,118824540.792348,146828133.400608,120860025.491088,122221331.26952,130789820.307892,1.1015199999999998
731,146828133.400608,120860025.491088,122221331.26952,130789820.307892,133774148.39174399,1.17944
732,120860025.491088,122221331.26952,130789820.307892,133774148.39174399,143789746.898,1.15252
733,122221331.26952,130789820.307892,133774148.39174399,143789746.898,132050262.289416,1.1113199999999999
734,130789820.307892,133774148.39174399,143789746.898,132050262.289416,250035881.021136,1.3212
735,133774148.39174399,143789746.898,132050262.289416,250035881.021136,425644258.74552,1.48586
736,143789746.898,132050262.289416,250035881.021136,425644258.74552,424542724.50368,1.4525799999999998
737,132050262.289416,250035881.021136,425644258.74552,424542724.50368,171323441.23403996,1.44314
738,250035881.021136,425644258.74552,424542724.50368,171323441.23403996,116680992.53221601,1.3697199999999998
739,425644258.74552,424542724.50368,171323441.23403996,116680992.53221601,148662604.85287198,1.4498
740,424542724.50368,171323441.23403996,116680992.53221601,148662604.85287198,162415980.55539998,1.5450000000000002
741,171323441.23403996,116680992.53221601,148662604.85287198,162415980.55539998,152655256.404,1.48734
742,116680992.53221601,148662604.85287198,162415980.55539998,152655256.404,76482956.8143,1.4407599999999998
743,148662604.85287198,162415980.55539998,152655256.404,76482956.8143,117258101.38323198,1.41994
744,162415980.55539998,152655256.404,76482956.8143,117258101.38323198,114419366.118608,1.6243400000000001
745,152655256.404,76482956.8143,117258101.38323198,114419366.118608,354282076.955368,1.7313800000000001
746,76482956.8143,117258101.38323198,114419366.118608,354282076.955368,320134316.529272,1.7103800000000002
747,117258101.38323198,114419366.118608,354282076.955368,320134316.529272,224886444.62443605,1.71966
748,114419366.118608,354282076.955368,320134316.529272,224886444.62443605,166379446.489056,1.75264
749,354282076.955368,320134316.529272,224886444.62443605,166379446.489056,181860215.222848,1.85428
750,320134316.529272,224886444.62443605,166379446.489056,181860215.222848,254880859.932384,1.91354
751,224886444.62443605,166379446.489056,181860215.222848,254880859.932384,207528340.74820802,1.98134
752,166379446.489056,181860215.222848,254880859.932384,207528340.74820802,221502090.78882802,2.17724
753,181860215.222848,254880859.932384,207528340.74820802,221502090.78882802,520995745.25554395,2.42576
754,254880859.932384,207528340.74820802,221502090.78882802,520995745.25554395,404798605.39536,2.47126
755,207528340.74820802,221502090.78882802,520995745.25554395,404798605.39536,265160046.539608,2.1072800000000003
756,221502090.78882802,520995745.25554395,404798605.39536,265160046.539608,911211020.0493442,1.9738399999999998
757,520995745.25554395,404798605.39536,265160046.539608,911211020.0493442,446374169.17807996,2.1368400000000003
758,404798605.39536,265160046.539608,911211020.0493442,446374169.17807996,342097641.26292,2.25854
759,265160046.539608,911211020.0493442,446374169.17807996,342097641.26292,636024915.31812,2.3571599999999995
760,911211020.0493442,446374169.17807996,342097641.26292,636024915.31812,479032107.5445359,2.47852
761,446374169.17807996,342097641.26292,636024915.31812,479032107.5445359,291724865.963608,2.7538000000000005
762,342097641.26292,636024915.31812,479032107.5445359,291724865.963608,380079906.6943201,2.90318
763,636024915.31812,479032107.5445359,291724865.963608,380079906.6943201,355583806.62145597,2.9183
764,479032107.5445359,291724865.963608,380079906.6943201,355583806.62145597,290963414.90062,3.10726
765,291724865.963608,380079906.6943201,355583806.62145597,290963414.90062,393953847.86009204,3.64384
766,380079906.6943201,355583806.62145597,290963414.90062,393953847.86009204,516116820.78208,3.19602
767,355583806.62145597,290963414.90062,393953847.86009204,516116820.78208,549366001.235688,3.19342
768,290963414.90062,393953847.86009204,516116820.78208,549366001.235688,334414966.66999197,3.2146
769,393953847.86009204,516116820.78208,549366001.235688,334414966.66999197,203889917.81112,3.3053199999999996
770,516116820.78208,549366001.235688,334414966.66999197,203889917.81112,508515244.481496,3.0351
771,549366001.235688,334414966.66999197,203889917.81112,508515244.481496,578303471.1573,3.43048
772,334414966.66999197,203889917.81112,508515244.481496,578303471.1573,722167895.821776,3.45972
773,203889917.81112,508515244.481496,578303471.1573,722167895.821776,399194967.27448803,3.2920000000000003
774,508515244.481496,578303471.1573,722167895.821776,399194967.27448803,437819841.5472,3.61058
775,578303471.1573,722167895.821776,399194967.27448803,437819841.5472,335168359.21771204,3.6820399999999998
776,722167895.821776,399194967.27448803,437819841.5472,335168359.21771204,360318258.882512,3.6423
777,399194967.27448803,437819841.5472,335168359.21771204,360318258.882512,375694657.91352004,3.9740200000000003
778,437819841.5472,335168359.21771204,360318258.882512,375694657.91352004,507850340.30396,3.9327599999999996
779,335168359.21771204,360318258.882512,375694657.91352004,507850340.30396,301290573.906504,3.84216
780,360318258.882512,375694657.91352004,507850340.30396,301290573.906504,377134637.85311997,4.473719999999999
781,375694657.91352004,507850340.30396,301290573.906504,377134637.85311997,594124820.4342239,4.2896
782,507850340.30396,301290573.906504,377134637.85311997,594124820.4342239,380518074.8208,4.0956399999999995
783,301290573.906504,377134637.85311997,594124820.4342239,380518074.8208,418576844.9057999,3.7026000000000003
784,377134637.85311997,594124820.4342239,380518074.8208,418576844.9057999,638135475.97932,3.9422399999999995
785,594124820.4342239,380518074.8208,418576844.9057999,638135475.97932,542776274.551104,3.9336800000000003
786,380518074.8208,418576844.9057999,638135475.97932,542776274.551104,308425990.44536,3.5501400000000003
787,418576844.9057999,638135475.97932,542776274.551104,308425990.44536,333740458.44651604,3.30678
788,638135475.97932,542776274.551104,308425990.44536,333740458.44651604,453933728.601912,3.02132
789,542776274.551104,308425990.44536,333740458.44651604,453933728.601912,469431596.47127193,2.77174
790,308425990.44536,333740458.44651604,453933728.601912,469431596.47127193,373034475.4543,2.96098
791,333740458.44651604,453933728.601912,469431596.47127193,373034475.4543,476113809.959128,2.9880999999999998
792,453933728.601912,469431596.47127193,373034475.4543,476113809.959128,235019995.78087997,3.15468
793,469431596.47127193,373034475.4543,476113809.959128,235019995.78087997,340923149.51428795,3.40334
794,373034475.4543,476113809.959128,235019995.78087997,340923149.51428795,255873427.614228,3.33452
795,476113809.959128,235019995.78087997,340923149.51428795,255873427.614228,218043063.039704,3.6353999999999997
796,235019995.78087997,340923149.51428795,255873427.614228,218043063.039704,342760479.66888,3.59906
797,340923149.51428795,255873427.614228,218043063.039704,342760479.66888,339683798.180676,3.2574199999999998
798,255873427.614228,218043063.039704,342760479.66888,339683798.180676,240821721.85625997,3.12084
799,218043063.039704,342760479.66888,339683798.180676,240821721.85625997,179767120.645224,3.03694
800,342760479.66888,339683798.180676,240821721.85625997,179767120.645224,213177462.117292,3.09094
801,339683798.180676,240821721.85625997,179767120.645224,213177462.117292,159211735.37416,3.36292
802,240821721.85625997,179767120.645224,213177462.117292,159211735.37416,215534653.76581597,3.77134
803,179767120.645224,213177462.117292,159211735.37416,215534653.76581597,350338992.857176,3.9084000000000003
804,213177462.117292,159211735.37416,215534653.76581597,350338992.857176,288606973.61448,3.6662
805,159211735.37416,215534653.76581597,350338992.857176,288606973.61448,307229134.26628,3.72022
806,215534653.76581597,350338992.857176,288606973.61448,307229134.26628,448332539.53801596,2.98568
807,350338992.857176,288606973.61448,307229134.26628,448332539.53801596,1587037029.4334881,1.4653199999999997
808,288606973.61448,307229134.26628,448332539.53801596,1587037029.4334881,605999251.1171759,1.33582
809,307229134.26628,448332539.53801596,1587037029.4334881,605999251.1171759,367016967.92061204,1.2829599999999999
810,448332539.53801596,1587037029.4334881,605999251.1171759,367016967.92061204,325891121.86243194,1.21426
811,1587037029.4334881,605999251.1171759,367016967.92061204,325891121.86243194,236101943.47397196,1.33076
812,605999251.1171759,367016967.92061204,325891121.86243194,236101943.47397196,238036912.114688,1.3069799999999998
813,367016967.92061204,325891121.86243194,236101943.47397196,238036912.114688,147009116.41210797,1.2421599999999997
814,325891121.86243194,236101943.47397196,238036912.114688,147009116.41210797,125314902.92935997,1.2068999999999999
815,236101943.47397196,238036912.114688,147009116.41210797,125314902.92935997,94935253.65659998,1.0995599999999999
816,238036912.114688,147009116.41210797,125314902.92935997,94935253.65659998,142781690.26968,0.9718399999999999
817,147009116.41210797,125314902.92935997,94935253.65659998,142781690.26968,171588644.174336,0.9364399999999999
818,125314902.92935997,94935253.65659998,142781690.26968,171588644.174336,95803882.94051999,0.9236599999999999
819,94935253.65659998,142781690.26968,171588644.174336,95803882.94051999,94848380.40094799,0.97036
820,142781690.26968,171588644.174336,95803882.94051999,94848380.40094799,136951965.674824,1.0726399999999998
821,171588644.174336,95803882.94051999,94848380.40094799,136951965.674824,161246780.096,1.12464
822,95803882.94051999,94848380.40094799,136951965.674824,161246780.096,225892842.826464,1.2765199999999999
823,94848380.40094799,136951965.674824,161246780.096,225892842.826464,240821165.23819196,1.35434
824,136951965.674824,161246780.096,225892842.826464,240821165.23819196,236530341.550568,1.32494
825,161246780.096,225892842.826464,240821165.23819196,236530341.550568,160673577.81086,1.2485
826,225892842.826464,240821165.23819196,236530341.550568,160673577.81086,119901823.44579999,1.2009599999999998
827,240821165.23819196,236530341.550568,160673577.81086,119901823.44579999,113533039.42847998,1.2181
828,236530341.550568,160673577.81086,119901823.44579999,113533039.42847998,122284565.6695,1.3339400000000001
829,160673577.81086,119901823.44579999,113533039.42847998,122284565.6695,147280825.49865603,1.25424
830,119901823.44579999,113533039.42847998,122284565.6695,147280825.49865603,161724275.788608,1.3446
831,113533039.42847998,122284565.6695,147280825.49865603,161724275.788608,217100481.30684,1.4273799999999999
832,122284565.6695,147280825.49865603,161724275.788608,217100481.30684,228998960.880644,1.31614
833,147280825.49865603,161724275.788608,217100481.30684,228998960.880644,159059650.88991603,1.3860999999999999
834,161724275.788608,217100481.30684,228998960.880644,159059650.88991603,126962562.88919999,1.5135
835,217100481.30684,228998960.880644,159059650.88991603,126962562.88919999,413195298.399,1.6024999999999998
836,228998960.880644,159059650.88991603,126962562.88919999,413195298.399,219468962.55699998,1.6416
837,159059650.88991603,126962562.88919999,413195298.399,219468962.55699998,151529534.85312,1.50734
838,126962562.88919999,413195298.399,219468962.55699998,151529534.85312,121198906.307056,1.51036
839,413195298.399,219468962.55699998,151529534.85312,121198906.307056,127334951.49173598,1.46198
840,219468962.55699998,151529534.85312,121198906.307056,127334951.49173598,133769102.175488,1.309
841,151529534.85312,121198906.307056,127334951.49173598,133769102.175488,177400737.4524,1.3325800000000003
842,121198906.307056,127334951.49173598,133769102.175488,177400737.4524,110656009.61043604,1.2973400000000002
843,127334951.49173598,133769102.175488,177400737.4524,110656009.61043604,139690450.36020803,1.4619199999999999
844,133769102.175488,177400737.4524,110656009.61043604,139690450.36020803,144434127.16089597,1.5093599999999998
845,177400737.4524,110656009.61043604,139690450.36020803,144434127.16089597,133059348.45167999,1.42942
846,110656009.61043604,139690450.36020803,144434127.16089597,133059348.45167999,132225775.770204,1.52482
847,139690450.36020803,144434127.16089597,133059348.45167999,132225775.770204,266464058.30184802,1.2424400000000002
848,144434127.16089597,133059348.45167999,132225775.770204,266464058.30184802,162114028.66640803,1.2076999999999998
849,133059348.45167999,132225775.770204,266464058.30184802,162114028.66640803,100085422.83193998,1.2368
850,132225775.770204,266464058.30184802,162114028.66640803,100085422.83193998,67778278.51263998,1.2081199999999999
851,266464058.30184802,162114028.66640803,100085422.83193998,67778278.51263998,71013702.669432,1.1650800000000001
852,162114028.66640803,100085422.83193998,67778278.51263998,71013702.669432,72034849.121424,1.1721
853,100085422.83193998,67778278.51263998,71013702.669432,72034849.121424,71570820.36588,1.1640599999999999
854,67778278.51263998,71013702.669432,72034849.121424,71570820.36588,102340879.53515999,1.08782
855,71013702.669432,72034849.121424,71570820.36588,102340879.53515999,103699687.33731599,1.00602
856,72034849.121424,71570820.36588,102340879.53515999,103699687.33731599,120329105.53517999,0.9807
857,71570820.36588,102340879.53515999,103699687.33731599,120329105.53517999,99252501.18881999,1.0378
858,102340879.53515999,103699687.33731599,120329105.53517999,99252501.18881999,82982588.25148,1.13644
859,103699687.33731599,120329105.53517999,99252501.18881999,82982588.25148,90593335.417608,1.1832999999999998
860,120329105.53517999,99252501.18881999,82982588.25148,90593335.417608,147227871.96583998,1.1611000000000002
861,99252501.18881999,82982588.25148,90593335.417608,147227871.96583998,85719948.91778001,1.22186
862,82982588.25148,90593335.417608,147227871.96583998,85719948.91778001,98478606.71437599,1.2189
863,90593335.417608,147227871.96583998,85719948.91778001,98478606.71437599,76399907.49588001,1.2501799999999998
864,147227871.96583998,85719948.91778001,98478606.71437599,76399907.49588001,87473839.669316,1.32134
865,85719948.91778001,98478606.71437599,76399907.49588001,87473839.669316,91581162.618328,1.42526
866,98478606.71437599,76399907.49588001,87473839.669316,91581162.618328,140947539.372704,1.40034
867,76399907.49588001,87473839.669316,91581162.618328,140947539.372704,75708663.445512,1.33618
868,87473839.669316,91581162.618328,140947539.372704,75708663.445512,82700048.17386399,1.3873799999999998
869,91581162.618328,140947539.372704,75708663.445512,82700048.17386399,73049700.27163199,1.4776200000000002
870,140947539.372704,75708663.445512,82700048.17386399,73049700.27163199,175864446.95688003,1.379
871,75708663.445512,82700048.17386399,73049700.27163199,175864446.95688003,153478759.3696,1.3953599999999997
872,82700048.17386399,73049700.27163199,175864446.95688003,153478759.3696,169970798.91830397,1.48322
873,73049700.27163199,175864446.95688003,153478759.3696,169970798.91830397,115817799.40010801,1.57804
874,175864446.95688003,153478759.3696,169970798.91830397,115817799.40010801,206165455.250928,1.57972
875,153478759.3696,169970798.91830397,115817799.40010801,206165455.250928,136683380.49544,1.45836
876,169970798.91830397,115817799.40010801,206165455.250928,136683380.49544,145530952.213752,1.4673399999999999
877,115817799.40010801,206165455.250928,136683380.49544,145530952.213752,206496145.16092795,1.5488
878,206165455.250928,136683380.49544,145530952.213752,206496145.16092795,118971157.49376,1.5830199999999999
879,136683380.49544,145530952.213752,206496145.16092795,118971157.49376,103818191.643052,1.5734
880,145530952.213752,206496145.16092795,118971157.49376,103818191.643052,145659370.10836,1.5164399999999998
881,206496145.16092795,118971157.49376,103818191.643052,145659370.10836,80849717.99913599,1.5628799999999998
882,118971157.49376,103818191.643052,145659370.10836,80849717.99913599,113034863.394816,1.5837999999999999
883,103818191.643052,145659370.10836,80849717.99913599,113034863.394816,127506519.06223999,1.62358
884,145659370.10836,80849717.99913599,113034863.394816,127506519.06223999,186311131.641264,1.52518
885,80849717.99913599,113034863.394816,127506519.06223999,186311131.641264,97437643.989352,1.51244
886,113034863.394816,127506519.06223999,186311131.641264,97437643.989352,102534516.46868801,1.51488
887,127506519.06223999,186311131.641264,97437643.989352,102534516.46868801,118719619.509888,1.6117599999999999
888,186311131.641264,97437643.989352,102534516.46868801,118719619.509888,143459401.59332797,1.5505399999999998
889,97437643.989352,102534516.46868801,118719619.509888,143459401.59332797,108723639.35148397,1.5006400000000002
890,102534516.46868801,118719619.509888,143459401.59332797,108723639.35148397,114384929.822464,1.38596
891,118719619.509888,143459401.59332797,108723639.35148397,114384929.822464,137332922.817096,1.2858
892,143459401.59332797,108723639.35148397,114384929.822464,137332922.817096,142264070.43912002,1.09466
893,108723639.35148397,114384929.822464,137332922.817096,142264070.43912002,200534742.737644,1.0928799999999999
894,114384929.822464,137332922.817096,142264070.43912002,200534742.737644,98040305.04758398,1.1421
895,137332922.817096,142264070.43912002,200534742.737644,98040305.04758398,64053699.03503999,1.12132
896,142264070.43912002,200534742.737644,98040305.04758398,64053699.03503999,173584033.88909602,0.9547399999999999
897,200534742.737644,98040305.04758398,64053699.03503999,173584033.88909602,116198945.22596799,0.95282
898,98040305.04758398,64053699.03503999,173584033.88909602,116198945.22596799,86496575.02340801,0.93498
899,64053699.03503999,173584033.88909602,116198945.22596799,86496575.02340801,63496229.740824,0.96092
900,173584033.88909602,116198945.22596799,86496575.02340801,63496229.740824,68699596.864168,1.01742
901,116198945.22596799,86496575.02340801,63496229.740824,68699596.864168,66560829.978576,0.9832800000000003
902,86496575.02340801,63496229.740824,68699596.864168,66560829.978576,61520205.623232014,0.9244
903,63496229.740824,68699596.864168,66560829.978576,61520205.623232014,66072196.056719996,0.91568
904,68699596.864168,66560829.978576,61520205.623232014,66072196.056719996,54216955.326272,0.9355800000000001
905,66560829.978576,61520205.623232014,66072196.056719996,54216955.326272,79954318.01577601,0.94708
906,61520205.623232014,66072196.056719996,54216955.326272,79954318.01577601,70282870.44377601,0.9243
907,66072196.056719996,54216955.326272,79954318.01577601,70282870.44377601,63593162.6733,0.88552
